timestamp,vehicle_id,vehicle_type,x,y,speed,acceleration,lane,road,network_vehicle_count,neighbor_count,neighbor_distance,relative_speed,in_rsu_range,application_type,application_priority,channel_id,channel_name,channel_utilization,interference_dbm,sinr_db,throughput_mbps,latency_ms,packet_delivery_ratio
68.0,10,car,7593.59,8798.47,10.75,1.67,46267220#3_0,46267220#3,23,0,2041.7,2.88,0,autonomous_driving,4,1,CH1_5.86GHz_V2V,0.13,-144.74,-42.4,0.001,8318.44,0.0
68.0,11,car,2451.36,7050.56,13.06,-0.43,-658055096#1_0,-658055096#1,23,0,445.41,6.54,0,safety,1,3,CH3_5.90GHz_V2I,0.304,-119.36,-16.85,0.59,5.46,0.0014
68.0,12,car,3606.91,8169.03,13.49,-0.09,:10153868980_4_0,:10153868980_4,23,0,410.97,2.94,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.174,-150.0,-57.25,0.058,69.77,0.0
68.0,13,car,3600.25,9840.37,1.64,0.38,338161622_0,338161622,23,0,653.84,10.01,0,safety,1,4,CH4_5.92GHz_AUTON,0.13,-139.9,-27.28,0.054,44.74,0.0
68.0,14,car,3872.52,12604.71,11.43,1.33,31231534_0,31231534,23,0,384.69,4.82,0,safety,1,4,CH4_5.92GHz_AUTON,0.13,-148.57,-22.52,0.161,15.15,0.0001
68.0,15,car,5356.2,7186.06,10.38,1.54,-232414182#1_0,-232414182#1,23,0,530.85,5.13,0,safety,1,5,CH5_28GHz_mmWave,0.174,-141.31,-47.06,0.014,166.82,0.0
68.0,16,car,5316.49,8376.82,12.52,-0.24,:cluster_4146210944_6457067894_13_0,:cluster_4146210944_6457067894_13,23,1,274.19,1.11,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.304,-125.67,-0.31,18.979,1.6,0.308
68.0,17,car,1697.25,9708.11,15.37,-0.81,23542229#12_0,23542229#12,23,0,657.32,0.02,0,autonomous_driving,4,2,CH2_5.88GHz_EMERG,0.087,-138.62,-26.79,0.03,397.6,0.0
68.0,18,motorcycle,1901.21,10966.84,11.91,1.06,:2228225849_13_0,:2228225849_13,23,0,1275.15,3.46,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.174,-150.0,-60.0,0.058,69.78,0.0
68.0,19,car,5028.31,7603.54,15.51,0.12,24307941#2_0,24307941#2,23,0,530.85,5.13,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.13,-140.8,-22.15,0.088,45.85,0.0002
68.0,2,car,3966.75,13314.95,15.72,-0.05,-28914086#1_0,-28914086#1,23,0,716.46,4.29,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.174,-150.0,-60.0,0.058,69.77,0.0
68.0,20,motorcycle,2990.63,9604.0,11.65,1.4,27785796_0,27785796,23,0,653.84,10.01,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.304,-128.98,-18.58,0.398,11.45,0.0007
68.0,21,motorcycle,8778.36,13275.32,14.14,0.59,-122912018#0_0,-122912018#0,23,0,4630.97,3.39,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.174,-150.0,-60.0,0.058,69.79,0.0
68.0,22,car,2583.06,6625.07,6.52,0.42,-128220182#3_0,-128220182#3,23,1,185.11,6.08,0,safety,1,4,CH4_5.92GHz_AUTON,0.13,-141.46,-18.06,0.447,5.62,0.0009
68.0,3,car,3491.74,7376.86,8.21,2.55,27934854#0_1,27934854#0,23,0,639.22,2.85,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.174,-147.35,-36.65,0.031,128.8,0.0
68.0,4,motorcycle,1642.39,9053.08,15.35,0.96,688824219#0_1,688824219#0,23,0,582.45,8.29,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.304,-129.24,-26.28,0.068,60.39,0.0
68.0,5,car,4125.3,7207.84,10.7,-1.35,794634831#1_1,794634831#1,23,1,181.7,0.36,0,safety,1,3,CH3_5.90GHz_V2I,0.304,-89.28,1.84,26.738,1.48,0.4856
68.0,6,bus,5584.88,8432.91,13.63,0.05,1182179245#0_1,1182179245#0,23,1,274.19,1.11,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.174,-141.25,-29.08,0.178,22.92,0.0
68.0,7,car,2402.91,6582.52,12.6,-1.5,:3161255775_3_0,:3161255775_3,23,1,185.11,6.08,0,safety,1,1,CH1_5.86GHz_V2V,0.13,-145.79,-9.97,1.383,1.99,0.0149
68.0,8,car,3548.97,8575.9,16.43,1.58,631197944#2-AddedOnRampEdge_3,631197944#2-AddedOnRampEdge,23,0,410.97,2.94,0,autonomous_driving,4,3,CH3_5.90GHz_V2I,0.304,-118.98,-20.81,0.239,51.66,0.0003
68.0,9,car,4100.65,12294.96,16.25,0.43,:347261846_7_0,:347261846_7,23,0,384.69,4.82,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.174,-146.51,-41.7,0.014,277.73,0.0
69.0,0,car,1963.42,8558.55,7.31,0.25,:cluster_10043935988_10043935989_3_0,:cluster_10043935988_10043935989_3,23,0,605.06,8.18,0,safety,1,2,CH2_5.88GHz_EMERG,0.261,-129.41,-33.16,0.007,345.17,0.0
69.0,1,car,4131.2,7401.11,11.66,0.59,1055330327#0_0,1055330327#0,23,1,187.16,5.46,0,safety,1,4,CH4_5.92GHz_AUTON,0.087,-141.93,-9.13,3.326,0.84,0.0199
69.0,10,car,7582.57,8798.01,11.02,0.27,46267220#3_0,46267220#3,23,0,2026.6,2.65,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.261,-143.79,-40.77,0.001,2773.75,0.0
69.0,11,car,2453.11,7063.14,12.7,-0.36,-658055096#1_0,-658055096#1,23,0,457.14,10.6,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.087,-139.31,-9.91,2.802,1.54,0.0152
69.0,12,car,3593.96,8171.35,13.16,-0.33,:3304756754_4_0,:3304756754_4,23,0,406.4,2.64,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.13,-150.0,-43.77,0.058,208.21,0.0
69.0,13,car,3600.72,9842.59,2.27,0.63,338161622_0,338161622,23,0,641.8,11.48,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.261,-129.27,-26.45,0.033,123.65,0.0
69.0,14,car,3885.84,12603.57,13.37,1.94,31231534_0,31231534,23,0,365.01,2.07,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.13,-150.0,-40.21,0.058,69.57,0.0
69.0,15,car,5368.62,7186.55,12.43,2.05,-232414182#1_0,-232414182#1,23,0,528.52,4.22,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.217,-134.3,-28.6,0.04,101.21,0.0
69.0,16,car,5329.83,8374.46,13.72,1.2,-661909912_0,-661909912,23,1,266.76,0.05,0,safety,1,3,CH3_5.90GHz_V2I,0.217,-139.56,-11.49,1.978,1.92,0.0088
69.0,17,car,1688.25,9721.51,16.14,0.76,23542229#12_0,23542229#12,23,0,657.27,0.65,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.261,-120.24,-27.1,0.028,143.22,0.0
69.0,18,motorcycle,1909.91,10962.53,9.7,-2.21,:2228225849_13_0,:2228225849_13,23,0,1260.66,6.44,0,safety,1,1,CH1_5.86GHz_V2V,0.304,-145.58,-36.43,0.003,732.41,0.0
69.0,19,car,5044.94,7604.36,16.65,1.15,24307941#2_0,24307941#2,23,0,528.52,4.22,0,safety,1,1,CH1_5.86GHz_V2V,0.304,-128.87,-21.23,0.108,23.54,0.0001
69.0,2,car,3964.84,13299.43,15.65,-0.07,-28914086#1_0,-28914086#1,23,0,700.33,2.28,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.304,-144.37,-20.76,0.121,34.55,0.0003
69.0,20,motorcycle,3001.72,9612.14,13.75,2.11,27785796_0,27785796,23,0,641.8,11.48,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.217,-132.36,-28.55,0.04,100.06,0.0
69.0,21,motorcycle,8769.15,13278.2,9.64,-4.5,-122912018#0_0,-122912018#0,23,0,4634.66,1.38,0,safety,1,1,CH1_5.86GHz_V2V,0.304,-145.7,-53.92,0.001,1665.04,0.0
69.0,22,car,2585.04,6625.45,2.1,-4.42,:cluster_1417443511_1417443520_11_0,:cluster_1417443511_1417443520_11,23,1,178.75,6.41,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.304,-108.87,-5.98,3.248,2.62,0.0577
69.0,3,car,3481.23,7377.56,10.52,2.32,27934854#0_1,27934854#0,23,0,650.4,1.14,0,safety,1,2,CH2_5.88GHz_EMERG,0.261,-131.39,-21.09,0.112,22.47,0.0001
69.0,4,motorcycle,1634.56,9066.44,15.49,0.13,:1723827219_0_1,:1723827219_0,23,0,605.06,8.18,0,safety,1,6,CH6_140GHz_6G_THz,0.13,-150.0,-53.15,0.058,41.85,0.0
69.0,5,car,4125.34,7214.04,6.2,-4.5,794634831#1_1,794634831#1,23,1,187.16,5.46,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.304,-122.38,-5.69,3.442,2.55,0.0634
69.0,6,bus,5586.69,8446.46,13.67,0.04,1182179245#0_1,1182179245#0,23,1,266.76,0.05,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.261,-137.82,-6.55,2.883,2.41,0.0477
69.0,7,car,2411.41,6582.98,8.51,-4.09,262859972#4_0,262859972#4,23,1,178.75,6.41,0,safety,1,1,CH1_5.86GHz_V2V,0.304,-97.64,-18.08,0.223,12.17,0.0007
69.0,8,car,3533.28,8573.19,15.8,-0.63,631197944#2-AddedOnRampEdge_3,631197944#2-AddedOnRampEdge,23,0,406.4,2.64,0,infotainment,5,3,CH3_5.90GHz_V2I,0.217,-128.55,-9.4,3.136,13.47,0.0182
69.0,9,car,4103.03,12310.21,15.44,-0.82,-464465167#0_0,-464465167#0,23,0,365.01,2.07,0,autonomous_driving,4,3,CH3_5.90GHz_V2I,0.217,-140.15,-12.28,1.657,7.95,0.0067
70.0,0,car,1967.14,8552.84,6.82,-0.49,684917326#1_0,684917326#1,24,0,626.06,7.36,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.208,-126.86,-21.7,0.097,41.82,0.0002
70.0,1,car,4131.41,7412.24,11.13,-0.53,1055330327#0_0,1055330327#0,24,1,196.49,9.33,0,infotainment,5,6,CH6_140GHz_6G_THz,0.333,-142.39,-32.97,0.291,139.16,0.0
70.0,10,car,7571.8,8797.56,10.77,-0.25,46267220#3_0,46267220#3,24,0,2011.73,3.0,0,safety,1,4,CH4_5.92GHz_AUTON,0.167,-139.87,-37.43,0.005,460.66,0.0
70.0,11,car,2454.64,7075.66,12.62,-0.08,-658055096#1_0,-658055096#1,24,0,466.38,9.43,0,safety,1,2,CH2_5.88GHz_EMERG,0.208,-136.73,-34.01,0.006,419.13,0.0
70.0,12,car,3581.62,8170.19,12.55,-0.61,31281091#10_0,31281091#10,24,0,405.36,3.85,0,safety,1,6,CH6_140GHz_6G_THz,0.333,-134.71,-53.06,0.058,43.26,0.0
70.0,13,car,3601.2,9844.77,2.24,-0.03,:3452260834_3_0,:3452260834_3,24,0,628.62,12.7,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.167,-131.48,-25.33,0.042,95.1,0.0
70.0,14,car,3900.51,12602.32,14.72,1.35,31231534_0,31231534,24,0,344.41,0.67,0,safety,1,6,CH6_140GHz_6G_THz,0.333,-135.14,-45.85,0.058,43.26,0.0
70.0,15,car,5383.22,7187.12,14.61,2.18,-232414182#1_0,-232414182#1,24,0,527.6,1.82,0,infotainment,5,6,CH6_140GHz_6G_THz,0.333,-147.13,-53.0,0.058,694.85,0.0
70.0,16,car,5342.76,8374.18,12.92,-0.79,-661909912_0,-661909912,24,1,260.4,0.85,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.333,-145.41,-48.17,0.058,209.62,0.0
70.0,17,car,1679.67,9734.57,15.62,-0.52,23542229#12_0,23542229#12,24,0,658.57,1.44,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.125,-146.05,-37.7,0.005,817.35,0.0
70.0,18,motorcycle,1915.1,10959.96,5.8,-3.91,38767931#10_0,38767931#10,24,0,1247.8,9.82,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.208,-140.45,-30.04,0.014,280.49,0.0
70.0,19,car,5061.36,7605.17,16.43,-0.22,24307941#2_0,24307941#2,24,0,527.6,1.82,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.167,-125.23,-27.7,0.049,245.49,0.0
70.0,2,car,3963.15,13285.72,13.81,-1.84,-28914086#1_0,-28914086#1,24,0,686.26,0.91,0,safety,1,3,CH3_5.90GHz_V2I,0.125,-145.67,-29.75,0.031,78.74,0.0
70.0,20,motorcycle,3013.77,9620.97,14.94,1.18,27785796_0,27785796,24,0,628.62,12.7,0,safety,1,6,CH6_140GHz_6G_THz,0.333,-148.95,-52.66,0.058,43.26,0.0
70.0,21,motorcycle,8764.16,13279.76,5.23,-4.41,-122912018#0_0,-122912018#0,24,0,2250.64,8.66,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.208,-150.0,-38.48,0.002,1954.8,0.0
70.0,22,car,2584.89,6627.84,3.19,1.09,:cluster_1417443511_1417443520_11_0,:cluster_1417443511_1417443520_11,24,1,175.01,1.07,0,infotainment,5,4,CH4_5.92GHz_AUTON,0.167,-129.92,-6.64,5.666,7.48,0.0464
70.0,23,car,7877.42,11211.17,13.89,0.0,1446434055_0,1446434055,24,0,2250.64,8.66,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.333,-150.0,-60.0,0.058,70.99,0.0
70.0,3,car,3468.26,7378.41,12.98,2.46,27934854#0_1,27934854#0,24,0,664.01,1.85,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.167,-129.68,-22.0,0.181,22.48,0.0002
70.0,4,motorcycle,1626.56,9078.15,14.18,-1.3,:1723827219_0_1,:1723827219_0,24,0,626.06,7.36,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.167,-137.23,-31.82,0.009,422.04,0.0
70.0,5,car,4125.36,7215.84,1.8,-4.4,794634831#1_1,794634831#1,24,1,196.49,9.33,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.208,-128.0,-18.47,0.204,20.3,0.0008
70.0,6,bus,5588.57,8460.11,13.77,0.1,1182179245#0_1,1182179245#0,24,1,260.4,0.85,0,safety,1,1,CH1_5.86GHz_V2V,0.167,-133.3,-4.43,4.44,0.96,0.0952
70.0,7,car,2415.67,6583.18,4.26,-4.24,262859972#4_0,262859972#4,24,1,175.01,1.07,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.125,-145.99,-8.51,3.803,1.29,0.0246
70.0,8,car,3517.0,8570.37,16.4,0.6,631197944#2-AddedOnRampEdge_3,631197944#2-AddedOnRampEdge,24,0,405.36,3.85,0,infotainment,5,1,CH1_5.86GHz_V2V,0.167,-136.66,-28.55,0.02,1985.5,0.0
70.0,9,car,4105.32,12325.43,15.39,-0.05,:306074374_9_0,:306074374_9,24,0,344.41,0.67,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.333,-134.84,-51.02,0.058,209.62,0.0
71.0,0,car,1970.6,8547.04,6.75,-0.07,684917326#1_0,684917326#1,24,0,643.41,3.82,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.208,-137.11,-25.05,0.045,89.44,0.0
71.0,1,car,4131.44,7424.06,11.82,0.69,1055330327#0_0,1055330327#0,24,1,208.09,11.6,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.25,-105.2,-15.68,0.77,6.14,0.002
71.0,10,car,7564.23,8797.24,7.58,-3.2,46267220#3_0,46267220#3,24,0,1999.76,5.99,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.083,-150.0,-58.9,0.014,831.93,0.0
71.0,11,car,2456.23,7088.68,13.11,0.5,-658055096#1_0,-658055096#1,24,0,477.57,11.19,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.167,-131.72,-9.71,2.928,1.78,0.0163
71.0,12,car,3574.96,8159.54,13.58,1.02,31281091#10_0,31281091#10,24,0,414.7,2.02,0,infotainment,5,1,CH1_5.86GHz_V2V,0.25,-120.92,-22.73,0.077,521.71,0.0001
71.0,13,car,3603.23,9848.25,4.12,1.88,:3452260834_3_0,:3452260834_3,24,0,615.82,12.41,0,infotainment,5,3,CH3_5.90GHz_V2I,0.25,-133.55,-18.94,0.366,110.25,0.0007
71.0,14,car,3916.48,12600.95,16.03,1.31,31231534_0,31231534,24,0,321.91,0.48,0,safety,1,1,CH1_5.86GHz_V2V,0.25,-147.21,-8.29,1.996,2.14,0.0266
71.0,15,car,5399.12,7187.74,15.91,1.31,-232414182#1_0,-232414182#1,24,0,527.51,0.4,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.167,-138.8,-9.55,3.036,4.37,0.0173
71.0,16,car,5356.05,8373.9,13.3,0.38,-661909912_0,-661909912,24,1,255.05,0.27,0,safety,1,2,CH2_5.88GHz_EMERG,0.208,-108.68,-12.4,0.808,3.62,0.0064
71.0,17,car,1670.92,9747.62,15.67,0.04,:568949761_0_0,:568949761_0,24,0,660.66,5.1,0,infotainment,5,3,CH3_5.90GHz_V2I,0.25,-124.65,-26.61,0.063,636.06,0.0
71.0,18,motorcycle,1921.98,10956.7,7.62,1.82,:2228225848_13_0,:2228225848_13,24,0,1234.87,8.05,0,safety,1,3,CH3_5.90GHz_V2I,0.25,-120.73,-38.3,0.004,562.96,0.0
71.0,19,car,5077.64,7605.97,16.31,-0.12,24307941#2_0,24307941#2,24,0,527.51,0.4,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.083,-150.0,-41.3,0.014,831.92,0.0
71.0,2,car,3962.01,13276.44,9.35,-4.46,-28914086#1_0,-28914086#1,24,0,677.02,6.68,0,infotainment,5,6,CH6_140GHz_6G_THz,0.042,-150.0,-60.0,0.058,693.21,0.0
71.0,20,motorcycle,3027.1,9630.75,16.53,1.6,27785796_0,27785796,24,0,615.82,12.41,0,safety,1,1,CH1_5.86GHz_V2V,0.25,-134.63,-22.58,0.079,31.18,0.0001
71.0,21,motorcycle,8758.4,13283.01,6.78,1.55,:1371947840_3_0,:1371947840_3,24,0,2239.2,6.58,0,safety,1,1,CH1_5.86GHz_V2V,0.25,-149.84,-37.38,0.003,910.93,0.0
71.0,22,car,2583.1,6628.27,1.92,-1.27,128220182#3_0,128220182#3,24,1,167.82,3.71,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.25,-135.59,-12.7,0.754,6.24,0.0058
71.0,23,car,7887.0,11220.32,13.36,-0.53,1446434055_0,1446434055,24,0,2239.2,6.58,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.167,-149.6,-48.54,0.003,4159.52,0.0
71.0,3,car,3453.58,7379.38,14.69,1.71,27934854#0_1,27934854#0,24,0,679.33,2.87,0,safety,1,2,CH2_5.88GHz_EMERG,0.208,-134.09,-34.01,0.006,419.5,0.0
71.0,4,motorcycle,1623.32,9088.68,10.57,-3.61,239438926_0,239438926,24,0,643.41,3.82,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.167,-137.89,-26.55,0.064,63.1,0.0
71.0,5,car,4125.37,7216.06,0.22,-1.58,794634831#1_1,794634831#1,24,1,208.09,11.6,0,safety,1,3,CH3_5.90GHz_V2I,0.25,-101.35,-7.54,4.684,1.45,0.0343
71.0,6,bus,5590.85,8473.5,13.57,-0.2,1182179245#0_1,1182179245#0,24,1,255.05,0.27,0,safety,1,2,CH2_5.88GHz_EMERG,0.208,-114.55,-21.17,0.11,22.49,0.0001
71.0,7,car,2421.23,6583.97,5.63,1.37,:10081538719_4_0,:10081538719_4,24,1,167.82,3.71,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.25,-136.58,-5.52,7.137,1.5,0.0671
71.0,8,car,3501.52,8567.69,15.6,-0.8,631197944#2-AddedOnRampEdge_3,631197944#2-AddedOnRampEdge,24,0,414.7,2.02,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.25,-117.64,-21.88,0.093,43.84,0.0002
71.0,9,car,4107.45,12341.8,16.51,1.12,-112994290#2_0,-112994290#2,24,0,321.91,0.48,0,safety,1,2,CH2_5.88GHz_EMERG,0.208,-144.5,-18.13,0.22,11.56,0.0008
72.0,0,car,1974.48,8540.54,7.57,0.82,684917326#1_0,684917326#1,24,0,657.42,1.12,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.125,-146.01,-47.2,0.014,277.51,0.0
72.0,1,car,4131.39,7435.94,11.88,0.06,1055330327#0_0,1055330327#0,24,1,219.93,11.85,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.125,-150.0,-33.66,0.248,16.34,0.0
72.0,10,car,7557.7,8796.58,6.58,-1.0,:429780762_1_0,:429780762_1,24,0,1988.79,7.14,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.125,-150.0,-60.0,0.014,832.06,0.0
72.0,11,car,2457.84,7101.88,13.29,0.18,-658055096#1_0,-658055096#1,24,0,488.8,9.85,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.125,-138.93,-42.1,0.014,277.51,0.0
72.0,12,car,3570.61,8146.92,13.35,-0.23,31281091#10_0,31281091#10,24,0,426.57,2.73,0,infotainment,5,1,CH1_5.86GHz_V2V,0.333,-118.9,-21.95,0.092,437.95,0.0002
72.0,13,car,3608.07,9848.26,5.05,0.93,654400036#0_0,654400036#0,24,0,608.71,7.06,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.125,-150.0,-57.99,0.058,69.55,0.0
72.0,14,car,3932.42,12599.58,16.0,-0.03,31231534_0,31231534,24,1,299.94,0.36,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.25,-136.47,-12.77,0.743,6.32,0.0057
72.0,15,car,5415.46,7188.37,16.35,0.44,-232414182#1_0,-232414182#1,24,0,527.74,0.15,0,safety,1,1,CH1_5.86GHz_V2V,0.333,-136.06,-30.89,0.012,206.15,0.0
72.0,16,car,5366.19,8373.69,10.14,-3.16,-661909912_0,-661909912,24,1,253.69,3.58,0,autonomous_driving,4,3,CH3_5.90GHz_V2I,0.083,-150.0,-15.86,0.74,16.33,0.0019
72.0,17,car,1661.95,9760.33,15.55,-0.11,23542229#14_0,23542229#14,24,0,667.6,9.1,0,autonomous_driving,4,2,CH2_5.88GHz_EMERG,0.25,-123.38,-27.83,0.024,506.43,0.0
72.0,18,motorcycle,1931.29,10952.46,10.23,2.61,:2228225848_13_0,:2228225848_13,24,0,1222.18,5.32,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.125,-150.0,-60.0,0.058,69.56,0.0
72.0,19,car,5093.82,7606.77,16.2,-0.11,24307941#2_0,24307941#2,24,0,527.74,0.15,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.25,-124.49,-16.67,0.307,13.96,0.0014
72.0,2,car,3961.42,13271.62,4.85,-4.5,-28914086#1_0,-28914086#1,24,0,672.67,11.15,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.333,-124.4,-39.23,0.002,2323.25,0.0
72.0,20,motorcycle,3036.86,9637.92,12.11,-4.42,27785796_0,27785796,24,0,608.71,7.06,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.333,-128.36,-33.57,0.006,633.15,0.0
72.0,21,motorcycle,8759.02,13289.69,6.89,0.1,-122911926#0_0,-122911926#0,24,0,2236.22,6.75,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.083,-150.0,-37.31,0.005,745.91,0.0
72.0,22,car,2579.66,6628.5,3.44,1.53,128220182#3_0,128220182#3,24,1,158.61,4.57,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.333,-126.4,-17.12,0.278,16.08,0.0012
72.0,23,car,7899.74,11225.15,13.64,0.28,1446434055_0,1446434055,24,0,2236.22,6.75,0,infotainment,5,4,CH4_5.92GHz_AUTON,0.083,-150.0,-42.81,0.003,13863.75,0.0
72.0,3,car,3437.93,7380.46,15.67,0.98,:306619430_3_1,:306619430_3,24,0,695.68,3.79,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.333,-122.46,-36.09,0.004,1129.26,0.0
72.0,4,motorcycle,1619.77,9094.06,6.45,-4.13,239438926_0,239438926,24,0,657.42,1.12,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.25,-131.8,-21.81,0.095,43.15,0.0002
72.0,5,car,4125.37,7216.09,0.03,-0.19,794634831#1_1,794634831#1,24,1,219.93,11.85,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.25,-132.93,-13.74,0.597,7.63,0.004
72.0,6,bus,5593.15,8487.04,13.72,0.15,1182179245#0_1,1182179245#0,24,1,253.69,3.58,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.25,-134.97,-3.53,5.292,1.69,0.126
72.0,7,car,2425.8,6589.98,8.01,2.37,:10081538719_4_0,:10081538719_4,24,1,158.61,4.57,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.083,-150.0,-0.05,19.84,0.31,0.3281
72.0,8,car,3485.56,8564.93,16.08,0.49,:631197944#2-AddedOnRampNode_0_2,:631197944#2-AddedOnRampNode_0,24,0,426.57,2.73,0,safety,1,1,CH1_5.86GHz_V2V,0.333,-116.81,-14.06,0.556,5.99,0.0036
72.0,9,car,4109.29,12357.34,15.64,-0.87,-112994290#2_0,-112994290#2,24,1,299.94,0.36,0,safety,1,1,CH1_5.86GHz_V2V,0.333,-120.82,-15.1,0.439,7.14,0.0025
73.0,0,car,1978.39,8533.99,7.63,0.06,684917326#1_0,684917326#1,25,0,673.45,0.76,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.16,-126.21,-23.34,0.133,90.28,0.0001
73.0,1,car,4131.35,7447.52,11.58,-0.3,1055330327#0_0,1055330327#0,25,1,231.5,11.56,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.24,-109.47,-7.13,2.556,2.43,0.0394
73.0,10,car,7553.26,8793.41,5.68,-0.9,:429780762_1_0,:429780762_1,25,0,1979.61,7.96,0,infotainment,5,4,CH4_5.92GHz_AUTON,0.16,-142.22,-48.98,0.003,13864.03,0.0
73.0,11,car,2459.4,7114.63,12.85,-0.45,-658055096#1_0,-658055096#1,25,0,499.27,7.76,0,safety,1,4,CH4_5.92GHz_AUTON,0.16,-130.15,-26.04,0.072,33.86,0.0
73.0,12,car,3566.35,8134.19,13.43,0.08,:348036180_0_0,:348036180_0,25,0,438.79,3.06,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.2,-150.0,-47.48,0.058,69.92,0.0
73.0,13,car,3615.14,9845.81,7.49,2.45,654400036#0_0,654400036#0,25,0,454.92,6.4,0,infotainment,5,3,CH3_5.90GHz_V2I,0.24,-114.8,-27.59,0.05,797.53,0.0
73.0,14,car,3948.58,12598.2,16.22,0.23,31231534_0,31231534,25,1,277.66,0.32,0,safety,1,6,CH6_140GHz_6G_THz,0.2,-123.03,-39.24,0.069,35.52,0.0
73.0,15,car,5432.08,7189.02,16.63,0.28,-232414182#1_0,-232414182#1,25,0,528.22,0.62,0,safety,1,1,CH1_5.86GHz_V2V,0.24,-135.92,-17.95,0.23,11.32,0.0008
73.0,16,car,5373.25,8373.54,7.06,-3.08,-661909912_0,-661909912,25,1,255.9,6.58,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.08,-150.0,-9.14,1.659,2.51,0.0199
73.0,17,car,1652.74,9773.4,15.99,0.44,23542229#14_0,23542229#14,25,0,673.38,7.6,0,safety,1,2,CH2_5.88GHz_EMERG,0.08,-150.0,-34.32,0.005,449.49,0.0
